7.327830195426940918e-01,3.670981228351593018e-01,8.730184435844421387e-01,8.288888931274414062e-01,1.532978285104036331e-02,9.070006012916564941e-01,5.625287890434265137e-01,4.726435542106628418e-01,5.838631987571716309e-01,3.759267032146453857e-01,6.512598395347595215e-01,5.925089120864868164e-01,4.309700131416320801e-01,5.483467578887939453e-01,7.121320962905883789e-01,4.659388065338134766e-01,6.008145809173583984e-01,7.130513787269592285e-01,4.799674749374389648e-01,7.631191611289978027e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.972422003746032715e-01,3.760705590248107910e-01,6.077811717987060547e-01,3.841520249843597412e-01,4.605582356452941895e-01,3.036659061908721924e-01,3.907984793186187744e-01,6.443523168563842773e-01
6.909911036491394043e-01,3.780163228511810303e-01,8.975828289985656738e-01,7.797843813896179199e-01,1.459396183490753174e-01,9.021643400192260742e-01,5.677696466445922852e-01,4.925927817821502686e-01,5.814356803894042969e-01,3.871583044528961182e-01,6.541410088539123535e-01,5.933704972267150879e-01,4.329250454902648926e-01,5.964269042015075684e-01,6.902694106101989746e-01,4.468217790126800537e-01,5.445619225502014160e-01,6.473648548126220703e-01,4.107009172439575195e-01,7.057957649230957031e-01,0.000000000000000000e+00,8.849772214889526367e-01,7.537919878959655762e-01,3.647832870483398438e-01,6.145673990249633789e-01,3.919197618961334229e-01,4.702985882759094238e-01,3.173674941062927246e-01,3.857299089431762695e-01,6.416500806808471680e-01
6.379586458206176758e-01,3.646444678306579590e-01,8.903019428253173828e-01,7.045523524284362793e-01,3.260619938373565674e-01,8.808561563491821289e-01,5.754780769348144531e-01,5.099380612373352051e-01,5.782996416091918945e-01,3.996535539627075195e-01,6.571791768074035645e-01,5.949332118034362793e-01,4.412943124771118164e-01,6.161340475082397461e-01,6.834990382194519043e-01,5.042487382888793945e-01,5.088096261024475098e-01,5.810608267784118652e-01,3.175465464591979980e-01,6.333571076393127441e-01,1.600538343191146851e-01,8.008417487144470215e-01,7.837303280830383301e-01,3.403719365596771240e-01,6.230356693267822266e-01,4.023481011390686035e-01,4.811039566993713379e-01,3.302730619907379150e-01,3.758894205093383789e-01,6.364281773567199707e-01
5.944868326187133789e-01,3.428731560707092285e-01,8.719520568847656250e-01,6.357534527778625488e-01,4.911168515682220459e-01,8.545023202896118164e-01,5.865446925163269043e-01,5.205240249633789062e-01,5.737528800964355469e-01,4.140036702156066895e-01,6.598665714263916016e-01,5.982661843299865723e-01,4.470074474811553955e-01,6.252357959747314453e-01,6.812393665313720703e-01,5.001364946365356445e-01,5.042210817337036133e-01,5.731121301651000977e-01,2.146979868412017822e-01,5.492259860038757324e-01,3.796727955341339111e-01,7.458084821701049805e-01,7.915416359901428223e-01,3.105030953884124756e-01,6.321532130241394043e-01,4.143147170543670654e-01,4.918475151062011719e-01,3.424298763275146484e-01,3.634874224662780762e-01,6.293027400970458984e-01
5.751637220382690430e-01,3.258888125419616699e-01,8.594899773597717285e-01,5.980013608932495117e-01,5.924577116966247559e-01,8.326487541198730469e-01,6.001818180084228516e-01,5.244108438491821289e-01,5.678371787071228027e-01,4.302829504013061523e-01,6.631512045860290527e-01,6.030126810073852539e-01,4.529116451740264893e-01,6.302989125251770020e-01,6.793245077133178711e-01,5.025148391723632812e-01,4.976951181888580322e-01,5.595146417617797852e-01,1.308753043413162231e-01,4.846699833869934082e-01,5.655601620674133301e-01,7.125558853149414062e-01,7.479943037033081055e-01,2.980206608772277832e-01,6.373400688171386719e-01,4.238571822643280029e-01,4.981551766395568848e-01,3.510073125362396240e-01,3.549303710460662842e-01,6.225656867027282715e-01
5.731809139251708984e-01,3.128608167171478271e-01,8.493161797523498535e-01,5.849323868751525879e-01,6.409754157066345215e-01,8.149728178977966309e-01,6.152436137199401855e-01,5.224054455757141113e-01,5.606566667556762695e-01,4.484971761703491211e-01,6.681890487670898438e-01,6.085686087608337402e-01,4.750669300556182861e-01,6.824226975440979004e-01,6.950716972351074219e-01,5.520953536033630371e-01,4.959031343460083008e-01,5.203258395195007324e-01,8.335210382938385010e-02,4.482853710651397705e-01,6.830160021781921387e-01,6.977946758270263672e-01,6.499041914939880371e-01,3.134038150310516357e-01,6.377403140068054199e-01,4.299969077110290527e-01,4.990673363208770752e-01,3.561819195747375488e-01,3.522045016288757324e-01,6.167501807212829590e-01
5.778812766075134277e-01,3.022393584251403809e-01,8.382856845855712891e-01,5.860422849655151367e-01,6.573396325111389160e-01,8.002029061317443848e-01,6.305864453315734863e-01,5.153064727783203125e-01,5.523126721382141113e-01,4.686537683010101318e-01,6.761322021484375000e-01,6.143330931663513184e-01,4.802494347095489502e-01,7.314979434013366699e-01,7.023841142654418945e-01,5.765756964683532715e-01,4.972336292266845703e-01,4.828228056430816650e-01,9.222907572984695435e-02,4.570497870445251465e-01,6.832012534141540527e-01,6.964055299758911133e-01,4.887602031230926514e-01,3.703220486640930176e-01,6.321326494216918945e-01,4.314071834087371826e-01,4.937946796417236328e-01,3.583368659019470215e-01,3.575654327869415283e-01,6.124659180641174316e-01
5.759462714195251465e-01,2.904378175735473633e-01,8.151916265487670898e-01,5.868852138519287109e-01,6.672227382659912109e-01,7.879939675331115723e-01,6.450666189193725586e-01,5.039124488830566406e-01,5.429064631462097168e-01,4.907599985599517822e-01,6.881326436996459961e-01,6.197050809860229492e-01,4.964773952960968018e-01,7.670410275459289551e-01,7.110853791236877441e-01,6.110793948173522949e-01,5.057898163795471191e-01,4.601462781429290771e-01,1.453831493854522705e-01,4.913958609104156494e-01,6.100591421127319336e-01,7.074077129364013672e-01,3.069149851799011230e-01,4.544154703617095947e-01,6.232514381408691406e-01,4.303604662418365479e-01,4.844446182250976562e-01,3.578907847404479980e-01,3.671362400054931641e-01,6.087946891784667969e-01
5.632706284523010254e-01,2.775304317474365234e-01,7.826989889144897461e-01,5.832067131996154785e-01,6.801718473434448242e-01,7.770765423774719238e-01,6.575405597686767578e-01,4.890219271183013916e-01,5.325393676757812500e-01,5.148232579231262207e-01,7.053424119949340820e-01,6.240835785865783691e-01,4.926609098911285400e-01,7.077164053916931152e-01,6.570727825164794922e-01,4.979597628116607666e-01,4.836598634719848633e-01,4.659478366374969482e-01,2.044163793325424194e-01,5.005516409873962402e-01,5.832028388977050781e-01,7.309401035308837891e-01,1.910338401794433594e-01,5.291953086853027344e-01,6.122561693191528320e-01,4.275892376899719238e-01,4.724481999874114990e-01,3.561016917228698730e-01,3.795881271362304688e-01,6.053045988082885742e-01
5.456941723823547363e-01,2.642115354537963867e-01,7.498242855072021484e-01,5.784238576889038086e-01,6.910991668701171875e-01,7.662269473075866699e-01,6.668645143508911133e-01,4.714335203170776367e-01,5.213126540184020996e-01,5.408508777618408203e-01,7.289134860038757324e-01,6.268675327301025391e-01,3.880788385868072510e-01,7.229832410812377930e-01,6.197646856307983398e-01,4.556447565555572510e-01,5.169743299484252930e-01,5.004293918609619141e-01,2.326393723487854004e-01,4.364209473133087158e-01,7.152866125106811523e-01,7.663347125053405762e-01,2.212666869163513184e-01,5.600641369819641113e-01,6.006042361259460449e-01,4.241148531436920166e-01,4.593758881092071533e-01,3.540892601013183594e-01,3.931126296520233154e-01,6.014688611030578613e-01
